Date,Time,Global_active_power,global_ractive_power,voltage,global_intensity,sub_metering_1,consumer_name
,,,,1209.74,5,,
,,,,1212.87,5,,
,,,,1208.43,7.2,,
,,,,1207.38,6.2,,
,,,,1206.62,7,,
,,,,1205.26,10,,
,,,,1201.45,31.6,,
,,,,1202.4,30.6,,
,,,,1201.27,29,,
,,,,1209.91,41.2,,
,,,,1203.45,36.6,,
,,,,1211.5,60.4,,
,,,,1212.63,51.8,,
,,,,1213.83,38.8,,
,,,,1215.75,40.2,,
,,,,1213.36,41.4,,
,,,,1214.87,38.6,,
,,,,1213.6,46.2,,
,,,,1213.15,42.6,,
,,,,1212.43,45,,
,,,,1212.2,39.4,,
,,,,1208.01,30,,
,,,,1206.1,30.8,,
,,,,1204.69,33.8,,
,,,,1197.08,32.8,,
,,,,1192.38,33.2,,
,,,,1193.25,47.2,,
,,,,1202.98,31,,
,,,,1196.82,29.6,,
,,,,1198.31,28,,
,,,,1203.15,29.4,,
,,,,1195,44,,
,,,,1193.51,33.4,,
,,,,1197.39,37.6,,
,,,,1199.09,37.8,,
,,,,1199.88,38,,
,,,,1198.03,38.2,,
,,,,1198.88,37,,
,,,,1196.96,35,,
,,,,1194.96,36,,
,,,,1187.28,40,,
,,,,1190.09,41,,
,,,,1196.78,40.2,,
,,,,1185.73,57.8,,
,,,,1183.73,39.8,,
,,,,1190.74,40.4,,
,,,,1188.29,86,,
,,,,1199.52,65.8,,
,,,,1211.12,37.8,,
,,,,1217.42,38.8,,
,,,,1220.58,54,,
,,,,1223.37,39.2,,
,,,,1214.5,41,,
,,,,1214.68,38.4,,
,,,,1201.24,75.2,,
,,,,1200.5,86,,
,,,,1197.88,104.4,,
,,,,1203.28,80.4,,
,,,,1208.56,55.8,,
,,,,1220.69,37,,
,,,,1211.06,36.4,,
,,,,1215.03,35.4,,
,,,,1216.7,35,,
,,,,1214.06,37.8,,
,,,,1215.81,37.6,,
,,,,1218.61,36,,
,,,,1220.15,34.2,,
,,,,1216.3,35.2,,
,,,,1210.05,36.4,,
,,,,1205.31,35.8,,
,,,,1206.97,34.2,,
,,,,1205.5,55.4,,
,,,,1197.62,83,,
,,,,1202.52,83,,
,,,,1204.39,48.2,,
,,,,1210.2,32.6,,
,,,,1217.59,34.6,,
,,,,1212.34,44.2,,
,,,,1207.03,52.4,,
,,,,1213.36,46,,
,,,,1220.65,34.4,,
,,,,1219.88,33.6,,
,,,,1219.57,39.8,,
,,,,1221.75,36.4,,
,,,,1220.17,41.8,,
,,,,1222.46,35.8,,
,,,,1222.54,34.8,,
,,,,1225.54,33.4,,
,,,,1225.64,32.2,,
,,,,1223.83,33,,
,,,,1221.52,34.4,,
,,,,1223.5,34.4,,
,,,,1225.85,35.8,,
,,,,1221.31,35,,
,,,,1218.73,55.6,,
,,,,1217.36,82.2,,
,,,,1205.69,119.8,,
,,,,1201.13,127.2,,
,,,,1208.67,86.6,,
,,,,1216.51,62.2,,
,,,,1222.83,45.4,,
,,,,1225.82,35.2,,
,,,,1227.6,34.6,,
,,,,1224.99,34.8,,
,,,,1227.09,34,,
,,,,1226.61,34.4,,
,,,,1224.88,34.6,,
,,,,1230.75,34,,
,,,,1232.62,31.8,,
,,,,1222.35,33.4,,
,,,,1221.78,34.2,,
,,,,1216.98,35.6,,
,,,,1210.7,78.4,,
,,,,1209.94,78,,
,,,,1209.24,66.2,,
,,,,1206.4,33,,
,,,,1207.49,30.8,,
,,,,1212.11,30,,
,,,,1209.05,31.8,,
,,,,1201.7,32,,
,,,,1200.22,31.8,,
,,,,1202.5,30.2,,
,,,,1207.94,18.8,,
,,,,1211.23,8,,
,,,,1212.91,8,,
,,,,1213.12,8,,
,,,,1213.07,8,,
,,,,1222.31,9.4,,
,,,,1221.94,11,,
,,,,1225.4,11,,
,,,,1218.02,8.8,,
,,,,1219.56,28,,
,,,,1196,102,,
,,,,1191.54,103.8,,
,,,,1196.2,104.6,,
,,,,1206.84,60.2,,
,,,,1205.28,62.2,,
,,,,1197.33,61.8,,
,,,,1188.89,66.6,,
,,,,1189.71,58.6,,
,,,,1204,58.2,,
,,,,1193.87,104.8,,
,,,,1193.44,105,,
,,,,1193.02,108.2,,
,,,,1198.35,105.8,,
,,,,1187.41,83.2,,
,,,,1189.16,69.6,,
,,,,1191.9,65.4,,
,,,,1196.51,65,,
,,,,1195.71,63.8,,
,,,,1189.18,63.6,,
,,,,1194.49,63.8,,
,,,,1192.94,67.8,,
,,,,1189.71,82.6,,
,,,,1194.9,73.6,,
,,,,1194.87,47.8,,
,,,,1190.22,47.4,,
,,,,1199.51,55.6,,
,,,,1197.67,52.8,,
,,,,1200.06,57.2,,
,,,,1190.03,61.4,,
,,,,1186.46,87.8,,
,,,,1180.53,97,,
,,,,1183.87,99.2,,
,,,,1184.67,101,,
,,,,1194.23,90,,
,,,,1196.05,79,,
,,,,1202.25,62,,
,,,,1208.51,47.8,,
,,,,1205.25,33.4,,
,,,,1207.9,30,,
,,,,1211.49,27.4,,
,,,,1207.54,30,,
,,,,1208.82,31.2,,
,,,,1209.77,30.8,,
,,,,1210.46,29.4,,
,,,,1216.87,29.8,,
,,,,1208.11,29.6,,
,,,,1201.38,29,,
,,,,1200.4,27.6,,
,,,,1192.98,27,,
,,,,1191.67,31,,
,,,,1189.44,34.6,,
,,,,1195.14,33.2,,
,,,,1199.46,29.4,,
,,,,1201.69,29,,
,,,,1197.45,28.8,,
,,,,1188.22,27,,
,,,,1189.91,27.8,,
,,,,1195.97,29.6,,
,,,,1195.64,31,,
,,,,1196.66,31,,
,,,,1203.2,30,,
,,,,1204.92,28.6,,
,,,,1202.54,27.2,,
,,,,1204.69,28.2,,
,,,,1201.85,29.2,,
,,,,1207.38,29.2,,
,,,,1208.25,30.2,,
,,,,1207.81,33.2,,
,,,,1208.25,33,,
,,,,1211.04,31,,
,,,,1209.99,29,,
,,,,1213.57,30.4,,
,,,,1217.94,31.4,,
,,,,1213.74,31.2,,
,,,,1211.41,32.8,,
,,,,1210.9,38.4,,
,,,,1213.73,31.6,,
,,,,1218.63,30.8,,
,,,,1221.04,31,,
,,,,1215.05,31.2,,
,,,,1215.63,31,,
,,,,1214.25,30.8,,
,,,,1211.51,29.4,,
,,,,1213.02,27.8,,
,,,,1211.55,27.4,,
,,,,1215.75,30.8,,
,,,,1217.67,31.6,,
,,,,1220.15,30.6,,
,,,,1218.34,29.6,,
,,,,1212.57,37.8,,
,,,,1208.77,38,,
,,,,1215.71,28.8,,
,,,,1214.87,29.4,,
,,,,1216.74,29.6,,
,,,,1213.32,30.6,,
,,,,1212.01,30.8,,
,,,,1219.2,28.2,,
,,,,1216.57,27.4,,
,,,,1217.8,29.6,,
,,,,1223.34,29.4,,
,,,,1229.17,11.8,,
,,,,1219.9,7.2,,
,,,,1210.94,5,,
,,,,1206.85,6.2,,
,,,,1206.88,9.2,,
,,,,1211.18,8.8,,
,,,,1209.26,7.4,,
,,,,1209.19,7.6,,
,,,,1210.49,5,,
,,,,1212.68,5.2,,
,,,,1211.75,6.6,,
,,,,1216.33,7.4,,
,,,,1214.23,8.6,,
,,,,1210.33,9.2,,
,,,,1213.06,6.6,,
,,,,1214.09,5.2,,
,,,,1219.06,7.2,,
,,,,1221.12,7.6,,
,,,,1219.41,7.4,,
,,,,1220.26,6.4,,
,,,,1220.61,5.4,,
,,,,1218.96,6.2,,
,,,,1216.33,10,,
,,,,1217.36,9.2,,
,,,,1219.37,6.8,,
,,,,1216.37,5,,
,,,,1220.58,5,,
,,,,1220.24,7.6,,
,,,,1218.75,10,,
,,,,1223.74,10,,
,,,,1222.68,8,,
,,,,1223.83,9,,
,,,,1224.22,9.2,,
,,,,1225.06,10,,
,,,,1224.68,10,,
,,,,1229.26,8.4,,
,,,,1228.78,7,,
,,,,1224.83,7,,
,,,,1231.79,9.4,,
,,,,1229.92,10,,
,,,,1223.22,11.2,,
,,,,1229.36,7.4,,
,,,,1226.14,5,,
,,,,1232.58,6.2,,
,,,,1232.47,7.4,,
,,,,1228.18,6.8,,
,,,,1227.66,5,,
,,,,1225.61,5,,
,,,,1226.89,5.6,,
,,,,1225.97,9.6,,
,,,,1223.95,10,,
,,,,1223.47,5.2,,
,,,,1221.61,5,,
,,,,1224.08,5.2,,
,,,,1220.19,7.2,,
,,,,1221.63,7,,
,,,,1218.9,5,,
,,,,1217.55,5,,
,,,,1222.99,5.8,,
,,,,1219.4,10,,
,,,,1216.89,8.4,,
,,,,1220.79,5.2,,
,,,,1220.61,5,,
,,,,1216.98,5,,
,,,,1216.13,7.8,,
,,,,1217.88,7,,
,,,,1212.44,5,,
,,,,1213.58,5,,
,,,,1221.71,7.2,,
,,,,1223.63,9.8,,
,,,,1226.4,6.6,,
,,,,1225.11,9.6,,
,,,,1226.37,9.2,,
,,,,1228.4,6,,
,,,,1225.07,7.4,,
,,,,1224.85,6.2,,
,,,,1230,5,,
,,,,1233.85,6.2,,
,,,,1226.74,8.8,,
,,,,1228.5,8.6,,
,,,,1231.83,5.6,,
,,,,1227.01,5,,
,,,,1215.92,5,,
,,,,1212.02,7,,
,,,,1220.82,7,,
,,,,1219.27,5,,
,,,,1216.78,5.4,,
,,,,1214.1,8.4,,
,,,,1204.58,12,,
,,,,1203.04,9,,
,,,,1198.82,7,,
,,,,1199.78,7,,
,,,,1204,9,,
,,,,1200.73,10,,
,,,,1205.77,7.4,,
,,,,1210.37,7,,
,,,,1202.48,27,,
,,,,1193.41,48.6,,
,,,,1196.47,34.6,,
,,,,1199.75,30,,
,,,,1197.9,30,,
,,,,1197.03,30.6,,
,,,,1203.58,30.2,,
,,,,1206.74,28.6,,
,,,,1199.49,27,,
,,,,1201.26,29.6,,
,,,,1196.6,32.6,,
,,,,1197.55,31.2,,
,,,,1200.18,28,,
,,,,1206.24,13.8,,
,,,,1206.65,7.8,,
,,,,1204.74,14.8,,
,,,,1202.83,13.4,,
,,,,1192.81,36.6,,
,,,,1202.24,15.8,,
,,,,1199.35,16.2,,
,,,,1200.2,19.4,,
,,,,1202.28,27.6,,
,,,,1194.39,57.6,,
,,,,1208.56,33.2,,
,,,,1208.24,9.6,,
,,,,1205.67,11.8,,
,,,,1207.45,12.8,,
,,,,1205.27,16.4,,
,,,,1201.42,10,,
,,,,1204.07,10,,
,,,,1191.49,48,,
,,,,1194.88,49,,
,,,,1193.32,47.2,,
,,,,1186.3,46,,
,,,,1184.6,53.6,,
,,,,1186.43,51.6,,
,,,,1197.28,29,,
,,,,1198.6,14.2,,
,,,,1199.43,20.2,,
,,,,1190.44,58.4,,
,,,,1197.12,44.6,,
,,,,1202.96,52.8,,
,,,,1203.82,46.2,,
,,,,1200.4,45.6,,
,,,,1196.14,35.6,,
,,,,1203.93,35.8,,
,,,,1213.04,31,,
,,,,1211.69,30.8,,
,,,,1205.33,30,,
,,,,1203.8,38.4,,
,,,,1206.03,37,,
,,,,1214.79,33.2,,
,,,,1218.95,27.6,,
,,,,1223.79,10.4,,
,,,,1214.77,32.6,,
,,,,1212.64,60,,
,,,,1207.32,58.4,,
,,,,1218.85,17.8,,
,,,,1218.12,10,,
,,,,1224.92,12,,
,,,,1222.13,12,,
,,,,1220.8,10,,
,,,,1218.64,9,,
,,,,1220.36,11.6,,
,,,,1221.4,14.4,,
,,,,1217.61,12.6,,
,,,,1213.96,9.6,,
,,,,1218.62,8.6,,
,,,,1213.68,12.6,,
,,,,1209.75,13.8,,
,,,,1200.14,47.8,,
,,,,1195.61,56.2,,
,,,,1199.6,57.2,,
,,,,1207.79,15,,
,,,,1211.49,15,,
,,,,1210.74,12.2,,
,,,,1207.74,9,,
,,,,1207.7,9.2,,
,,,,1204.6,26.8,,
,,,,1206.88,31,,
,,,,1210.22,15.4,,
,,,,1219.97,9,,
,,,,1206.25,40.4,,
,,,,1219,10.8,,
,,,,1214.41,10.2,,
,,,,1214.86,14.4,,
,,,,1211.24,11.8,,
,,,,1207.56,11,,
,,,,1204.72,13,,
,,,,1208.1,13.6,,
,,,,1204.99,20.4,,
,,,,1201.89,33.6,,
,,,,1201.53,33.2,,
,,,,1195.32,34,,
,,,,1197.05,34,,
,,,,1198.28,32.2,,
,,,,1196.95,40.8,,
,,,,1192.36,45.4,,
,,,,1194.58,43.6,,
,,,,1194.8,27,,
,,,,1202.88,24.8,,
,,,,1199.34,23.4,,
,,,,1203.1,23.8,,
,,,,1194.71,25,,
,,,,1194.54,25,,
,,,,1200.66,23,,
,,,,1199.24,23,,
,,,,1192.29,24.8,,
,,,,1194.17,27,,
,,,,1191.83,26.6,,
,,,,1191.93,23.4,,
,,,,1198.93,23,,
,,,,1196.76,26,,
,,,,1196.37,27,,
,,,,1198.54,26.2,,
,,,,1195.65,25,,
,,,,1189.19,25.6,,
,,,,1197.86,28.6,,
,,,,1202.84,29.2,,
,,,,1201.41,34.8,,
,,,,1200.46,36.2,,
,,,,1202.11,38,,
,,,,1199.1,40.6,,
,,,,1198.56,49.6,,
,,,,1194.65,54.2,,
,,,,1194.63,51.6,,
,,,,1198.28,28.8,,
,,,,1202.64,30.2,,
,,,,1204.12,24.2,,
,,,,1200.42,22.2,,
,,,,1201.61,25.8,,
,,,,1203,28.8,,
,,,,1199.39,29,,
,,,,1197.97,28.2,,
,,,,1199.78,28.4,,
,,,,1191.85,44.4,,
,,,,1190.39,37,,
,,,,1199.55,35.8,,
,,,,1196.41,33.4,,
,,,,1199.71,31.6,,
,,,,1198.35,58.2,,
,,,,1198.77,63,,
,,,,1205.92,55.2,,
,,,,1203.89,49.8,,
,,,,1194.21,95,,
,,,,1196.6,82.8,,
,,,,1195.01,100,,
,,,,1195.25,91.8,,
,,,,1201.17,52.6,,
,,,,1199.79,52.2,,
,,,,1199.11,51,,
,,,,1196.18,49.8,,
,,,,1206.41,50,,
,,,,1201.21,45.4,,
,,,,1197.34,46,,
,,,,1204.35,44.4,,
,,,,1208.34,25.6,,
,,,,1216.53,19.8,,
,,,,1218.02,21.2,,
,,,,1218.52,22,,
,,,,1220.1,23.8,,
,,,,1210.96,66.8,,
,,,,1214.93,66.6,,
,,,,1219.69,48.4,,
,,,,1228.78,19.2,,
,,,,1222.73,16.8,,
,,,,1224.97,14.8,,
,,,,1219.64,12.8,,
,,,,1212.12,12,,
,,,,1214.67,10,,
,,,,1214.46,10.2,,
,,,,1210.91,9.4,,
,,,,1215.84,10.8,,
,,,,1220.87,11.8,,
,,,,1207.67,15.2,,
,,,,1208.64,8,,
,,,,1208.84,10.2,,
,,,,1207.83,10,,
,,,,1211.29,7.4,,
,,,,1215.94,9,,
,,,,1213.1,10.6,,
,,,,1218.23,10.8,,
,,,,1214.39,8.4,,
,,,,1214.45,7,,
,,,,1211.97,7.2,,
,,,,1206.25,10,,
,,,,1214.2,9,,
,,,,1214.09,5,,
,,,,1209.21,7,,
,,,,1209.77,8.6,,
,,,,1215.4,7.6,,
,,,,1210.22,5.6,,
,,,,1218.1,5,,
,,,,1217.97,5.4,,
,,,,1210.5,7,,
,,,,1206.84,6.6,,
,,,,1222.76,5,,
,,,,1222.66,6.8,,
,,,,1216.62,8.8,,
,,,,1217.12,7.4,,
,,,,1216.85,5.4,,
,,,,1219.52,5,,
,,,,1224.54,5.6,,
,,,,1216.9,7,,
,,,,1216.52,6.2,,
,,,,1219.79,5,,
,,,,1219.33,21.8,,
,,,,1212.01,30.6,,
,,,,1214.91,29.4,,
,,,,1213,27.2,,
,,,,1218.62,27,,
,,,,1219.15,28,,
,,,,1215.11,29,,
,,,,1220.24,9.8,,
,,,,1219.99,5,,
,,,,1220.52,6.6,,
,,,,1212.83,9.4,,
,,,,1218.15,7.8,,
,,,,1221.49,5,,
,,,,1214.1,5,,
,,,,1218.49,6,,
,,,,1219.66,7,,
,,,,1220.69,5.8,,
,,,,1225.67,5,,
,,,,1221.88,6.2,,
,,,,1222.34,9.8,,
,,,,1230.2,8,,
,,,,1233.33,5,,
,,,,1229.11,5,,
,,,,1224.25,6.2,,
,,,,1227.46,7,,
,,,,1229.24,5.8,,
,,,,1228.73,5,,
,,,,1235.49,5.6,,
,,,,1228.33,10.2,,
,,,,1234.63,11,,
,,,,1231.22,7,,
,,,,1228.42,7,,
,,,,1228.15,8.4,,
,,,,1229.9,10,,
,,,,1232.84,7.8,,
,,,,1233.9,7,,
,,,,1238.46,7,,
,,,,1234.3,11.8,,
,,,,1224.74,11.4,,
,,,,1225.53,7.2,,
,,,,1229.3,7,,
,,,,1224.26,8.4,,
,,,,1228.71,9.2,,
,,,,1225.49,5.6,,
,,,,1222.07,5,,
,,,,1219.92,5,,
,,,,1215.01,8.2,,
,,,,1216.33,11.4,,
,,,,1221.22,26.4,,
,,,,1214.02,33.2,,
,,,,1207.64,36,,
,,,,1205.74,33.6,,
,,,,1207.41,33.6,,
,,,,1213.04,33.8,,
,,,,1207.13,37.8,,
,,,,1199.5,62,,
,,,,1210.75,44.6,,
,,,,1204.18,39,,
,,,,1208,41,,
,,,,1206.15,43.8,,
,,,,1202.19,37.8,,
,,,,1201.87,37.8,,
,,,,1195.33,43.4,,
,,,,1202.71,30.2,,
,,,,1199.51,29.6,,
,,,,1199.94,33,,
,,,,1207.21,28.4,,
,,,,1206.02,27.4,,
,,,,1205.36,28.2,,
,,,,1209.55,29,,
,,,,1211.36,27.4,,
,,,,1220.52,28.4,,
,,,,1219.02,28.2,,
,,,,1222.47,30,,
,,,,1215.04,30.2,,
,,,,1214.22,34,,
,,,,1218.81,34.2,,
,,,,1216.24,29.2,,
,,,,1212.9,30,,
,,,,1215.4,28.4,,
,,,,1217.83,30.2,,
,,,,1220.98,28.8,,
,,,,1211.37,31,,
,,,,1212.71,30.6,,
,,,,1212.62,30,,
,,,,1217.37,29.4,,
,,,,1213.88,29.6,,
,,,,1209.85,30.6,,
,,,,1202.95,28.4,,
,,,,1206.37,29,,
,,,,1205.59,31.2,,
,,,,1206.76,33.4,,
,,,,1209.25,32.6,,
,,,,1207.19,32.4,,
,,,,1207.85,31.6,,
,,,,1191.54,36.4,,
,,,,1188.73,32.6,,
,,,,1188.32,30.6,,
,,,,1187.99,30.4,,
,,,,1191.96,30.8,,
,,,,1193.9,31,,
,,,,1195.62,31.4,,
,,,,1198.02,30.4,,
,,,,1197.63,31.6,,
,,,,1199.98,35,,
,,,,1201.06,34.8,,
,,,,1201.82,30,,
,,,,1199.92,30,,
,,,,1196.47,38.4,,
,,,,1199.92,30,,
,,,,1195.61,29.6,,
,,,,1191.58,48.8,,
,,,,1199.78,37,,
,,,,1202.31,36.8,,
,,,,1198.23,33.6,,
,,,,1196.98,32,,
,,,,1197.85,33.4,,
,,,,1192.66,42.4,,
,,,,1195.94,34.6,,
,,,,1200.61,27,,
,,,,1203.47,28,,
,,,,1201.94,34.6,,
,,,,1194.43,36.8,,
,,,,1200.29,28,,
,,,,1205.3,27,,
,,,,1206.25,28.6,,
,,,,1208.52,29.4,,
,,,,1203.76,28.8,,
,,,,1193.35,35.2,,
,,,,1194.59,27.6,,
,,,,1195.44,31,,
,,,,1198.51,30.2,,
,,,,1200.64,27.8,,
,,,,1208.45,27.2,,
,,,,1212.66,29.4,,
,,,,1214.63,29.8,,
,,,,1215.43,27.6,,
,,,,1230.23,28,,
,,,,1231.03,28.8,,
,,,,1231.8,31.6,,
,,,,1229.85,30.4,,
,,,,1228.55,28.6,,
,,,,1224.68,30.8,,
,,,,1222.42,32.2,,
,,,,1223.16,30,,
,,,,1222.15,28,,
,,,,1224.31,28,,
,,,,1225.13,29.2,,
,,,,1226.55,31.2,,
,,,,1223.03,32.2,,
,,,,1218.47,30.4,,
,,,,1215.05,29.6,,
,,,,1216.56,31.8,,
,,,,1218.58,30.4,,
,,,,1222.06,29,,
,,,,1221.23,29,,
,,,,1225.33,31.4,,
,,,,1228.51,32.2,,
,,,,1225.33,31.2,,
,,,,1222.85,31,,
,,,,1223.37,30.6,,
,,,,1221.5,31,,
,,,,1225.43,30.2,,
,,,,1225.86,29,,
,,,,1223.48,28.2,,
,,,,1226.89,30,,
,,,,1232.66,11.4,,
,,,,1233.36,6.8,,
,,,,1234.86,7,,
,,,,1238.51,7.8,,
,,,,1231.82,8,,
,,,,1228.98,6.6,,
,,,,1224.97,9.2,,
,,,,1225.67,14.2,,
,,,,1223.77,11.6,,
,,,,1225.08,9.2,,
,,,,1225.74,7.2,,
,,,,1224.98,9,,
,,,,1225.28,11,,
,,,,1218.92,10,,
,,,,1218.35,16.2,,
,,,,1221.7,8,,
,,,,1226.09,8.6,,
,,,,1224.72,10,,
,,,,1220.11,11.6,,
,,,,1218.17,10.2,,
,,,,1214.81,11.4,,
,,,,1215.19,13.2,,
,,,,1211.24,18.4,,
,,,,1212.74,10.2,,
,,,,1211.42,7.8,,
,,,,1209.99,8.8,,
,,,,1210.96,10,,
,,,,1214.94,8,,
,,,,1216.15,7.4,,
,,,,1212.87,9,,
,,,,1203.52,34.8,,
,,,,1199.05,41.8,,
,,,,1184.87,102,,
,,,,1188.74,84.8,,
,,,,1198.31,55.6,,
,,,,1196.21,56.2,,
,,,,1198.25,81.6,,
,,,,1194.14,69.8,,
,,,,1191.22,68.4,,
,,,,1185.61,78.6,,
,,,,1195.62,57.2,,
,,,,1194.22,65.8,,
,,,,1185.94,66.6,,
,,,,1178.03,57,,
,,,,1177.51,56.2,,
,,,,1183.05,57,,
,,,,1192.1,59.4,,
,,,,1189.3,61.8,,
,,,,1189.91,60,,
,,,,1191.98,57.2,,
,,,,1196.15,51,,
,,,,1185.78,51.4,,
,,,,1182.07,51,,
,,,,1182.56,50.6,,
,,,,1184.91,53.2,,
,,,,1179.37,75,,
,,,,1183.72,53.6,,
,,,,1191.41,54,,
,,,,1196.86,47.2,,
,,,,1207.46,30,,
,,,,1201.98,35.4,,
,,,,1194.03,62.8,,
,,,,1202.1,67.2,,
,,,,1198.43,57.8,,
,,,,1192.65,58,,
,,,,1197.61,59.8,,
,,,,1200.38,60,,
,,,,1202.56,59.6,,
,,,,1204.81,58.6,,
,,,,1206.66,45.8,,
,,,,1203.76,34.2,,
,,,,1208.25,19,,
,,,,1205.62,19.8,,
,,,,1210.43,13,,
,,,,1214,19.2,,
,,,,1208.76,22,,
,,,,1205.49,22,,
,,,,1207.78,20,,
,,,,1216.2,19.4,,
,,,,1214.91,21.4,,
,,,,1216.75,13.2,,
,,,,1211.45,10.2,,
,,,,1208.28,8,,
,,,,1214.1,6.6,,
,,,,1212.13,10.2,,
,,,,1203.77,10,,
,,,,1203.44,8,,
,,,,1205.78,6,,
,,,,1206.8,5.8,,
,,,,1205.04,7.4,,
,,,,1207.21,6.8,,
,,,,1215.31,5,,
,,,,1216.85,5,,
,,,,1213.72,8.8,,
,,,,1212.69,9,,
,,,,1219.7,7.8,,
,,,,1215.76,5.2,,
,,,,1202.83,5.4,,
,,,,1202.81,7,,
,,,,1204.86,6.8,,
,,,,1204.61,5,,
,,,,1205.93,5,,
,,,,1208.29,8.2,,
,,,,1209.8,9,,
,,,,1207.67,7.4,,
,,,,1199.97,7,,
,,,,1204.88,7.4,,
,,,,1208.34,10,,
,,,,1203.46,8.8,,
,,,,1204.66,11.8,,
,,,,1204.42,11.2,,
,,,,1201.89,11.2,,
,,,,1205.77,12,,
,,,,1212.08,7.8,,
,,,,1214.49,6.2,,
,,,,1213.7,7.2,,
,,,,1203.66,9,,
,,,,1215.11,7.8,,
,,,,1222.25,6.8,,
,,,,1222.94,7.4,,
,,,,1218.5,9,,
,,,,1217.99,9,,
,,,,1216.79,5,,
,,,,1215.41,5,,
,,,,1217.92,6,,
,,,,1216.12,7,,
,,,,1218.15,5.8,,
,,,,1221.96,5,,
,,,,1223.64,6,,
,,,,1225.25,9.6,,
,,,,1218.97,8.2,,
,,,,1220.06,5,,
,,,,1220.92,5,,
,,,,1225.54,6.2,,
,,,,1220.28,7,,
,,,,1216.74,5.4,,
,,,,1215.18,5,,
,,,,1212.49,6.2,,
,,,,1211.28,12.6,,
,,,,1201.19,29.8,,
,,,,1204.66,27,,
,,,,1201.55,27,,
,,,,1204.46,28.4,,
,,,,1217.44,29,,
,,,,1212.5,27.2,,
,,,,1216.74,13.8,,
,,,,1227.19,6.4,,
,,,,1223.74,9.4,,
,,,,1215.89,7.6,,
,,,,1221.96,5,,
,,,,1222.16,5,,
,,,,1218.28,6.6,,
,,,,1212.57,7,,
,,,,1216.03,5,,
,,,,1218.78,5,,
,,,,1216.04,6.4,,
,,,,1216.55,9.2,,
,,,,1221.95,7.4,,
,,,,1213.96,5,,
,,,,1201.79,5,,
,,,,1200.48,19.4,,
,,,,1202.04,37,,
,,,,1209.32,29.6,,
,,,,1213.51,13.8,,
,,,,1210.16,16.6,,
,,,,1212.26,18,,
,,,,1215.22,15.4,,
,,,,1215.68,29.2,,
,,,,1205.13,51.6,,
,,,,1203.56,58.2,,
,,,,1209.08,40.2,,
,,,,1211.71,34.6,,
,,,,1214.34,36.2,,
,,,,1218.53,31.4,,
,,,,1218.09,33,,
,,,,1211.36,31.8,,
,,,,1213.5,31,,
,,,,1211.5,31,,
,,,,1207.72,33,,
,,,,1202.44,30.6,,
,,,,1204.39,33.6,,
,,,,1205.1,33.4,,
,,,,1222,35.8,,
,,,,1218.49,46.4,,
,,,,1220.88,34.6,,
,,,,1223.51,35.4,,
,,,,1221.41,33.2,,
,,,,1219.93,35.2,,
,,,,1223.49,34.6,,
,,,,1219.05,33,,
,,,,1218.17,39.8,,
,,,,1222.03,36.2,,
,,,,1220.87,37,,
,,,,1210.79,62.8,,
,,,,1209.26,65,,
,,,,1209.61,60.4,,
,,,,1213.13,29.6,,
,,,,1218.65,28.6,,
,,,,1222.2,27,,
,,,,1217.22,27,,
,,,,1216.73,29.6,,
,,,,1215.17,31,,
,,,,1214.28,28.4,,
,,,,1216.83,27,,
,,,,1213.29,46.6,,
,,,,1214.48,39.4,,
,,,,1210.07,54.2,,
,,,,1207.28,36.2,,
,,,,1206.06,27,,
,,,,1207.04,29.4,,
,,,,1215.16,31,,
,,,,1213.76,28.4,,
,,,,1211.67,27,,
,,,,1209.96,27.6,,
,,,,1209.82,29,,
,,,,1209.76,28,,
,,,,1207.43,27,,
,,,,1206.94,28.8,,
,,,,1208.23,31.2,,
,,,,1207.01,33,,
,,,,1213.48,31,,
,,,,1212.8,29.2,,
,,,,1212.64,30,,
,,,,1210.4,31,,
,,,,1210.96,29.8,,
,,,,1213.69,29,,
,,,,1212.18,32.2,,
,,,,1209.09,32.2,,
,,,,1211.01,32.6,,
,,,,1210.64,29.8,,
,,,,1210.98,28.4,,
,,,,1207.98,29.8,,
,,,,1204.93,30.6,,
,,,,1202.22,28.4,,
,,,,1204.51,28,,
,,,,1203.68,33.4,,
,,,,1203.89,35.6,,
,,,,1211.31,31.6,,
,,,,1204.67,30,,
,,,,1206.41,28.2,,
,,,,1208.29,30.4,,
,,,,1205.67,30.2,,
,,,,1204.41,27,,
,,,,1200.04,31.8,,
,,,,1210.18,10.8,,
,,,,1213.11,22.2,,
,,,,1213.26,11.4,,
,,,,1210.37,13.4,,
,,,,1220.79,10.4,,
,,,,1222.15,12,,
,,,,1215.62,11.8,,
,,,,1218.57,10,,
,,,,1209.53,10,,
,,,,1208.02,10.8,,
,,,,1208.56,11,,
,,,,1209.23,20.4,,
,,,,1210.33,13,,
,,,,1213.03,10.8,,
,,,,1213.71,9.8,,
,,,,1216.07,10.4,,
,,,,1219.54,11.2,,
,,,,1218.94,11,,
,,,,1217.3,10,,
,,,,1215.61,10,,
,,,,1214.72,10.6,,
,,,,1218.51,13,,
,,,,1218.73,13,,
,,,,1210.41,11,,
,,,,1209.97,11,,
,,,,1206.89,11.8,,
,,,,1206.09,13,,
,,,,1207.9,12.8,,
,,,,1211.16,12,,
,,,,1208.55,12.2,,
,,,,1211.64,14.8,,
,,,,1213.01,16,,
